Datetime,Volume,Open,Close,Rate,class
2020-07-13 06:00,100787.0,70.282,70.17,-0.0015935801485443609,-1
2020-07-14 06:00,130837.0,70.159,70.04,-0.0016961473225102946,-1
2020-07-15 06:00,96738.0,70.033,70.266,0.003327002984307456,1
2020-07-16 06:00,97060.0,70.27,70.11,-0.0022769318343531606,-1
2020-07-17 06:00,66437.0,70.105,70.17,0.0009271806575850186,1
2020-07-20 06:00,66591.0,70.238,70.546,0.004385090691648494,1
2020-07-21 06:00,78517.0,70.496,70.938,0.006269859282796291,1
2020-07-22 06:00,90011.0,70.938,71.392,0.006399954890185705,1
2020-07-23 06:00,83858.0,71.409,70.903,-0.00708594154798415,-1
2020-07-24 06:00,115084.0,70.89,70.494,-0.005586119339822271,-1
2020-07-27 06:00,99845.0,70.49,70.438,-0.000737693289828238,-1
2020-07-28 06:00,102485.0,70.466,69.995,-0.0066840745891634185,-1
2020-07-29 06:00,97238.0,70.005,69.97,-0.0004999642882650752,-1
2020-07-30 06:00,102643.0,70.018,70.166,0.0021137421805820806,1
2020-07-31 06:00,151347.0,70.14,70.188,0.0006843455945252612,1
2020-08-03 06:00,113854.0,70.177,70.06,-0.0016672129045129376,-1
2020-08-04 06:00,78103.0,70.034,70.008,-0.0003712482508497367,-1
2020-08-05 06:00,84958.0,70.045,70.196,0.002155757013348508,1
2020-08-06 06:00,90723.0,70.172,70.59,0.005956791882802348,1
2020-08-07 06:00,93228.0,70.586,69.898,-0.009746975320885195,-1
2020-08-10 06:00,64109.0,69.999,69.842,-0.002242889184131152,-1
2020-08-11 06:00,98422.0,69.846,70.036,0.0027202703089654057,1
2020-08-12 06:00,110279.0,70.056,70.332,0.003939705378554246,1
2020-08-13 06:00,90893.0,70.294,70.008,-0.004068626056277938,-1
2020-08-14 06:00,80314.0,70.012,69.731,-0.004013597668971118,-1
2020-08-17 06:00,84917.0,69.791,69.526,-0.0037970511957129225,-1
2020-08-18 06:00,108400.0,69.526,69.572,0.0006616229899606835,1
2020-08-19 06:00,129649.0,69.612,69.591,-0.00030167212549561564,-1
2020-08-20 06:00,132925.0,69.593,69.142,-0.0064805368356013904,-1
2020-08-21 06:00,120414.0,69.142,69.2,0.0008388533742154832,1
2020-08-24 06:00,93426.0,69.13,69.17,0.0005786199913207906,1
2020-08-25 06:00,104286.0,69.168,69.662,0.007142030996992825,1
2020-08-26 06:00,99739.0,69.654,70.174,0.007465472191116236,1
2020-08-27 06:00,167371.0,70.138,70.746,0.008668624711283325,1
2020-08-28 06:00,158741.0,70.742,71.046,0.0042973057024116084,1
2020-08-31 06:00,127199.0,70.977,71.31,0.004691660678811423,1
2020-09-01 06:00,136708.0,71.313,71.626,0.0043891015663343625,1
2020-09-02 06:00,112785.0,71.626,71.884,0.0036020439505206983,1
2020-09-03 06:00,122015.0,71.894,71.274,-0.008623807271816905,-1
2020-09-04 06:00,128872.0,71.275,71.409,0.001880042090494568,1
2020-09-07 06:00,65174.0,71.403,71.123,-0.003921403862582821,-1
2020-09-08 06:00,99579.0,71.118,70.183,-0.013147163868500072,-1
2020-09-09 06:00,110598.0,70.184,70.974,0.01125612675253628,1
2020-09-10 06:00,108450.0,70.953,70.59,-0.005116062745761272,-1
2020-09-11 06:00,86884.0,70.59,70.788,0.002804929876752986,1
2020-09-14 06:00,62291.0,70.715,70.85,0.0019090716255390073,1
2020-09-15 06:00,71051.0,70.852,70.792,-0.0008468356574267808,-1
2020-09-16 06:00,103183.0,70.792,70.654,-0.0019493728104871344,-1
2020-09-17 06:00,95055.0,70.657,70.764,0.0015143580961546532,1
2020-09-18 06:00,76012.0,70.764,70.694,-0.0009892035498274996,-1
2020-09-21 06:00,91706.0,70.759,69.77,-0.013977020591020285,-1
2020-09-22 06:00,98526.0,69.772,69.582,-0.0027231554205126973,-1
2020-09-23 06:00,104455.0,69.588,69.092,-0.007127665689486623,-1
2020-09-24 06:00,102379.0,69.03,69.034,5.794582065775588e-05,1
2020-09-25 06:00,86158.0,69.017,69.104,0.0012605589927119883,1
2020-09-28 06:00,74540.0,69.05,69.17,0.0017378711078928973,1
2020-09-29 06:00,74655.0,69.166,69.602,0.006303675216146764,1
2020-09-30 06:00,98171.0,69.603,69.814,0.0030314785282243373,1
2020-10-01 06:00,92603.0,69.796,70.171,0.005372800733566393,1
2020-10-02 06:00,119738.0,70.178,69.907,-0.0038616090512696402,-1
2020-10-05 06:00,66603.0,69.94,70.269,0.004704032027452213,1
2020-10-06 06:00,94211.0,70.27,69.598,-0.009563113704283437,-1
2020-10-07 06:00,73602.0,69.6,69.716,0.001666666666666662,1
2020-10-08 06:00,68472.0,69.732,69.737,7.170309183725482e-05,1
2020-10-09 06:00,64765.0,69.719,70.45,0.010484946714669012,1
2020-10-12 06:00,56851.0,70.408,70.039,-0.005240881717986589,-1
2020-10-13 06:00,79228.0,70.038,70.146,0.0015420200462606599,1
2020-10-14 06:00,73433.0,70.15,70.007,-0.0020384889522451983,-1
2020-10-15 06:00,103713.0,70.008,69.573,-0.00621357559136102,-1
2020-10-16 06:00,90746.0,69.578,69.642,0.0009198309810571294,1
2020-10-19 06:00,80705.0,69.693,69.661,-0.0004591565867446727,-1
